id,lat,lon,room_type,property_type,reviews_count,nightly_usd,city
1138678300417750979,6.2644,-75.569,Private room,Private room in home,2,21.34,Medellin
963888266031760967,6.16704,-75.57891,Private room,Private room in rental unit,43,22.09,Medellin
1721786937040206346,6.172105503885368,-75.42911287028895,Private room,Room in hotel,10,81.08,Medellin
1477229187860876473,6.2339,-75.5983,Private room,Private room in home,0,22.22,Medellin
1241422438091558916,6.22868,-75.60112,Private room,Private room in rental unit,16,21.71,Medellin
635275766680088995,6.23799,-75.58615,Private room,Private room in home,37,21.49,Medellin
17666041,6.24906,-75.58949,Private room,Private room in condo,12,21.71,Medellin
1308706803342207642,6.2558,-75.5968,Private room,Private room in guesthouse,0,21.5,Medellin
1571203261687517215,6.2177,-75.5655,Private room,Private room in condo,1,24.33,Medellin
796228288015211149,6.28053,-75.57887,Private room,Private room in rental unit,4,20.61,Medellin
1506892492959837154,6.31444735186491,-75.56500315426841,Private room,Private room in rental unit,1,20.61,Medellin
1405347357406001613,6.244249477208807,-75.60446438349975,Private room,Private room in home,9,22.16,Medellin
31050410,6.2573,-75.6028,Entire home/apt,Entire guesthouse,51,32.03,Medellin
1605464676406021326,6.258,-75.5777,Private room,Private room in rental unit,0,26.75,Medellin
53135876,6.22251,-75.56765,Private room,Private room in condo,16,20.16,Medellin
877568599134812492,6.23967,-75.58448,Private room,Private room in home,25,22.09,Medellin
1695812357872092520,6.2206,-75.6063,Entire home/apt,Entire rental unit,2,39.0,Medellin
1661054272030131194,6.2446,-75.6187,Private room,Private room in rental unit,0,27.6,Medellin
1361052272728367776,6.2529,-75.6256,Entire home/apt,Entire home,11,34.42,Medellin
897389685728291803,6.2233,-75.5974,Private room,Private room in guesthouse,24,22.16,Medellin
1460422910981909721,6.25385,-75.56453,Private room,Room in hotel,0,25.8,Medellin
1095833994030226248,6.1991,-75.5584,Private room,Room in hotel,40,61.71,Medellin
1516013157804303991,6.190006035915413,-75.58045717563994,Entire home/apt,Entire rental unit,1,60.15,Medellin
679770035145700895,6.24641,-75.55945,Entire home/apt,Entire rental unit,8,33.0,Medellin
1163768013417889432,6.2432,-75.5558,Entire home/apt,Entire rental unit,34,48.06,Medellin
1216982803326414439,6.23975,-75.58817,Entire home/apt,Entire rental unit,18,48.2,Medellin
1232827343405033702,6.1753,-75.58604,Private room,Private room in home,1,33.12,Medellin
1471016080183083745,6.23808,-75.60467,Entire home/apt,Entire rental unit,2,32.86,Medellin
669742411602234723,6.2319,-75.6051,Private room,Private room in condo,15,21.86,Medellin
1573978658235855544,6.2471,-75.5915,Entire home/apt,Entire rental unit,30,39.0,Medellin
20787383,6.17958,-75.58511,Private room,Private room in rental unit,9,22.25,Medellin
938983720197696778,6.23994,-75.60553,Entire home/apt,Entire loft,101,66.03,Medellin
1477104947892998220,6.24866,-75.59399,Entire home/apt,Entire rental unit,71,38.0,Medellin
681203113868078070,6.2144,-75.56204,Private room,Private room in rental unit,157,51.4,Medellin
1229773592041529121,6.2464,-75.5937,Private room,Room in hotel,2,62.57,Medellin
979100705029072294,6.2515,-75.591,Private room,Private room in rental unit,0,26.56,Medellin
46009101,6.24444,-75.56196,Entire home/apt,Entire rental unit,151,42.91,Medellin
1477048291726109653,6.24766,-75.59221,Entire home/apt,Entire rental unit,39,36.0,Medellin
54378471,6.2448,-75.592,Entire home/apt,Entire loft,56,60.82,Medellin
1217381737801113171,6.15926,-75.5953,Private room,Private room in guesthouse,7,24.57,Medellin
54329400,6.22953,-75.59982,Private room,Private room in home,86,23.87,Medellin
43541150,6.2137,-75.5717,Entire home/apt,Entire loft,441,51.4,Medellin
598673490056095251,6.2464,-75.5868,Private room,Private room in loft,119,36.22,Medellin
911890228052721819,6.23936,-75.58469,Private room,Private room in home,19,22.09,Medellin
1682857965602858643,6.2081,-75.5599,Entire home/apt,Entire rental unit,7,48.4,Medellin
997405837125983053,6.2322,-75.6091,Entire home/apt,Entire loft,90,25.49,Medellin
825499259370930197,6.23222,-75.59627,Entire home/apt,Entire rental unit,57,29.44,Medellin
1132711929361699871,6.2432,-75.5558,Entire home/apt,Entire rental unit,10,52.5,Medellin
1388615754527119503,6.235004919989835,-75.60783729018259,Private room,Private room in rental unit,52,20.7,Medellin
33161333,6.24197,-75.55561,Private room,Private room in home,0,21.24,Medellin
1693149576427543067,6.248,-75.5902,Entire home/apt,Entire rental unit,3,137.95,Medellin
1629919343527184838,6.2646,-75.597,Private room,Private room in guesthouse,3,42.66,Medellin
1645994794986337362,6.2454,-75.5872,Private room,Private room in home,0,26.31,Medellin
871992065813711228,6.2491,-75.5622,Private room,Private room in home,0,26.69,Medellin
1036362708024489907,6.2299,-75.5689,Entire home/apt,Entire rental unit,43,48.6,Medellin
1718919271846896209,6.205,-75.5813,Private room,Private room in guesthouse,0,20.27,Medellin
1638512652135756510,6.2501,-75.61,Private room,Private room in guesthouse,0,27.76,Medellin
908512368962835086,6.24567,-75.58439,Private room,Private room in rental unit,18,23.19,Medellin
17120590,6.23042,-75.60603,Private room,Private room in home,112,23.42,Medellin
1432915009839960726,6.2479,-75.59256,Private room,Private room in home,0,22.09,Medellin
46800640,6.17835,-75.57858,Private room,Private room in rental unit,41,22.12,Medellin
744317579587109617,6.24718,-75.55685,Private room,Private room in home,1,20.61,Medellin
1408898517283370317,6.3426,-75.5416,Entire home/apt,Entire rental unit,0,26.34,Medellin
845534668182363889,6.23846,-75.58726,Private room,Private room in loft,297,48.31,Medellin
1584940745407316749,6.2311861631407455,-75.6136718419294,Private room,Private room in home,2,21.05,Medellin
1160181260644272958,6.2134,-75.6079,Private room,Private room in rental unit,1,21.56,Medellin
53609817,6.2468,-75.5552,Entire home/apt,Entire loft,17,58.05,Medellin
1605366331454264340,6.2418,-75.5964,Entire home/apt,Entire rental unit,6,182.48,Medellin
1238615713588743719,6.16029,-75.60013,Private room,Private room in condo,10,22.64,Medellin
1608845264165902026,6.1905,-75.5627,Entire home/apt,Entire rental unit,8,143.43,Medellin
1227707742673479858,6.2131,-75.5597,Entire home/apt,Entire rental unit,12,148.0,Medellin
1511566744705673223,6.158616711563801,-75.5851765891625,Private room,Private room in home,4,21.52,Medellin
48199664,6.2427627649781385,-75.5872403444229,Entire home/apt,Entire rental unit,65,77.8,Medellin
620235342352237420,6.178,-75.5796,Private room,Private room in rental unit,32,22.12,Medellin
1607375055133945772,6.20915,-75.57338,Entire home/apt,Entire rental unit,13,50.05,Medellin
1350857316521334567,6.24,-75.5966,Entire home/apt,Entire rental unit,0,178.64,Medellin
1560704987444316515,6.23629,-75.58468,Entire home/apt,Entire rental unit,5,147.96,Medellin
35803802,6.2823,-75.4611,Entire home/apt,Entire cabin,110,123.83,Medellin
921716470981445229,6.2142,-75.5726,Entire home/apt,Tiny home,59,167.0,Medellin
1179917750331896751,6.24303,-75.59969,Entire home/apt,Entire rental unit,7,185.22,Medellin
984187942561208785,6.25781,-75.59201,Entire home/apt,Entire rental unit,66,146.97,Medellin
1460209206321391865,6.2472,-75.5909,Entire home/apt,Entire rental unit,7,149.0,Medellin
18158728,6.19816,-75.56791,Entire home/apt,Entire serviced apartment,7,162.21,Medellin
1361664709568479920,6.2474,-75.5643,Private room,Room in hotel,1,18.49,Medellin
1002919678791569940,6.2509,-75.5878,Private room,Room in hotel,6,146.38,Medellin
1373285235405379137,6.1568,-75.6037,Private room,Private room in rental unit,8,19.14,Medellin
928243477793064971,6.2234,-75.5968,Private room,Private room,17,16.71,Medellin
1616049790258202953,6.2455,-75.611,Private room,Private room in home,0,21.36,Medellin
1119050979218711521,6.2063,-75.5832,Private room,Private room in home,49,16.59,Medellin
1320289940075382530,6.2057,-75.5821,Shared room,Shared room in hotel,12,18.31,Medellin
1241462019965723683,6.22661,-75.60098,Private room,Private room in rental unit,14,17.3,Medellin
1233548298669733960,6.1965,-75.57441,Entire home/apt,Entire rental unit,1,151.86,Medellin
1497881701755007286,6.1905,-75.5627,Entire home/apt,Entire rental unit,26,108.02,Medellin
53006004,6.24933,-75.59941,Entire home/apt,Entire rental unit,60,40.8,Medellin
1396714957989280469,6.3167,-75.5597,Entire home/apt,Entire rental unit,11,131.78,Medellin
1051056568816299198,6.2497,-75.59095,Entire home/apt,Entire rental unit,37,40.57,Medellin
1233415625713868384,6.254,-75.6106,Entire home/apt,Entire rental unit,53,40.37,Medellin
992323935244736859,6.3167,-75.5596,Entire home/apt,Entire rental unit,25,109.65,Medellin
914425028201900449,6.2698,-75.5437,Entire home/apt,Entire rental unit,0,49.6,Medellin
1301712594197907939,6.2406,-75.5851,Entire home/apt,Entire rental unit,20,40.74,Medellin
1034992941664342650,6.24345,-75.58663,Entire home/apt,Entire rental unit,54,40.23,Medellin
1104911871007842156,6.2437,-75.6055,Entire home/apt,Entire rental unit,17,40.17,Medellin
987661101435288425,6.17276,-75.5822,Entire home/apt,Entire rental unit,15,41.22,Medellin
1305208004766234483,6.2404,-75.5933,Entire home/apt,Entire condo,45,41.0,Medellin
1441407197778189973,6.24381,-75.58236,Entire home/apt,Entire loft,36,40.96,Medellin
1665353109441129304,6.2613,-75.5598,Private room,Private room in home,0,40.53,Medellin
1691699544432805025,6.2534,-75.6086,Entire home/apt,Entire rental unit,0,48.83,Medellin
1606913334411906612,6.2418,-75.5802,Entire home/apt,Entire rental unit,7,130.04,Medellin
1680762343613918764,6.248514043953399,-75.59618953155216,Private room,Private room in rental unit,3,41.89,Medellin
846589588174188511,6.2425,-75.56137,Entire home/apt,Entire rental unit,8,41.22,Medellin
1134056637190087425,6.2605,-75.5996,Entire home/apt,Entire rental unit,95,40.95,Medellin
50088720,6.24825,-75.59206,Entire home/apt,Entire rental unit,75,51.17,Medellin
1445737572221712496,6.21334,-75.57173,Private room,Room in hotel,14,40.26,Medellin
1247902533992764014,6.247613393187109,-75.44033484536371,Entire home/apt,Entire cabin,8,130.0,Medellin
1216768835098305041,6.2428,-75.5623,Entire home/apt,Entire rental unit,13,40.4,Medellin
1272572585345506718,6.213,-75.5591,Entire home/apt,Entire rental unit,55,156.22,Medellin
934797410593455402,6.246,-75.5896,Entire home/apt,Entire rental unit,83,133.97,Medellin
705312667768260340,6.17003,-75.60738,Entire home/apt,Entire rental unit,41,41.0,Medellin
1051455175718061973,6.24504,-75.58594,Entire home/apt,Entire rental unit,13,40.23,Medellin
1578958879492844417,6.2495,-75.5995,Entire home/apt,Entire rental unit,8,110.46,Medellin
1213988681305343534,6.1701,-75.6085,Entire home/apt,Entire loft,73,43.5,Medellin
1061826555902902954,6.2814,-75.5925,Entire home/apt,Entire rental unit,21,110.41,Medellin
53325438,6.25824,-75.59819,Entire home/apt,Entire rental unit,40,40.67,Medellin
52246875,6.22507,-75.60206,Private room,Room in boutique hotel,43,18.41,Medellin
49988724,6.17043,-75.60818,Entire home/apt,Entire rental unit,59,41.59,Medellin
1371141174864946376,6.2096,-75.573,Entire home/apt,Entire rental unit,16,134.11,Medellin
1725659080926313235,6.214,-75.5726,Private room,Room in hotel,0,131.4,Medellin
1683433546650298049,6.201284434625681,-75.58688513590111,Entire home/apt,Entire rental unit,3,41.37,Medellin
1534903846695269227,6.241,-75.6011,Entire home/apt,Entire rental unit,2,43.24,Medellin
795040999747813171,6.2667,-75.58527,Private room,Private room in home,2,17.84,Medellin
982556866396888539,6.2581,-75.5927,Entire home/apt,Entire rental unit,81,131.27,Medellin
1699443862459639540,6.2448,-75.5832,Entire home/apt,Entire rental unit,4,162.72,Medellin
923824376928891806,6.2063,-75.5546,Entire home/apt,Entire rental unit,191,130.91,Medellin
1314853530694282952,6.241728702859393,-75.59257401982025,Private room,Room in hotel,2,61.0,Medellin
1390084222425385734,6.2263494977595055,-75.56034220477467,Entire home/apt,Entire rental unit,14,133.97,Medellin
1221928731860047170,6.2498,-75.5893,Entire home/apt,Entire rental unit,29,130.44,Medellin
1472552649039581116,6.2402,-75.553,Private room,Room in hotel,1,43.94,Medellin
1669101717084194384,6.2631432837553485,-75.54664179792525,Entire home/apt,Entire rental unit,0,254.28,Medellin
26206745,6.2452,-75.591,Private room,Room in aparthotel,111,40.54,Medellin
46949668,6.24493,-75.58912,Entire home/apt,Entire loft,160,33.68,Medellin
1022525133753552240,6.24456,-75.58531,Entire home/apt,Entire rental unit,35,40.23,Medellin
52152696,6.21023,-75.57227,Private room,Private room in hostel,4,44.08,Medellin
1653744460435517072,6.149906532898662,-75.61823783299424,Private room,Private room in rental unit,1,33.05,Medellin
900164636749626659,6.2443,-75.5915,Private room,Room in boutique hotel,74,99.45,Medellin
784240946608480861,6.25743,-75.56565,Entire home/apt,Entire vacation home,19,40.82,Medellin
1412995026789006505,6.2485,-75.5914,Entire home/apt,Entire rental unit,13,40.0,Medellin
1559822382075820472,6.2401,-75.5936,Entire home/apt,Entire rental unit,13,40.28,Medellin
52203475,6.23596,-75.59727,Entire home/apt,Entire serviced apartment,118,41.22,Medellin
1679928927000371500,6.24022,-75.60302,Entire home/apt,Entire rental unit,0,40.43,Medellin
46644213,6.163,-75.5686,Private room,Private room in home,39,40.98,Medellin
1140803122675174847,6.2475,-75.5962,Private room,Private room in home,28,32.66,Medellin
690648072033817697,6.23816,-75.60165,Entire home/apt,Entire serviced apartment,36,40.98,Medellin
32353872,6.1832,-75.57797,Entire home/apt,Entire rental unit,123,40.65,Medellin
566499288802506855,6.249,-75.6067,Entire home/apt,Entire rental unit,21,41.0,Medellin
1592373883433913920,6.2071,-75.5879,Entire home/apt,Entire rental unit,2,40.33,Medellin
2862965,6.2472,-75.59112,Entire home/apt,Entire rental unit,42,43.61,Medellin
903158098104732815,6.2136,-75.5727,Entire home/apt,Entire loft,37,52.4,Medellin
1472572173625755040,6.2402,-75.553,Private room,Room in hotel,1,43.94,Medellin
1197815960859926502,6.2597,-75.5983,Entire home/apt,Entire rental unit,12,62.88,Medellin
1206614219113202024,6.24274,-75.6031,Entire home/apt,Entire rental unit,4,40.19,Medellin
1541964699371213196,6.2702,-75.5958,Private room,Private room in rental unit,0,49.2,Medellin
1227464550987237170,6.2119,-75.5878,Entire home/apt,Entire rental unit,3,40.84,Medellin
1142776050232411943,6.2157,-75.6079,Entire home/apt,Entire rental unit,13,41.59,Medellin
1404479938932609699,6.171,-75.5936,Entire home/apt,Entire rental unit,35,40.52,Medellin
1653227530173115110,6.21353,-75.57129,Private room,Private room in rental unit,0,45.48,Medellin
1665342738477516211,6.244227597687767,-75.58313616745022,Private room,Private room in serviced apartment,0,60.83,Medellin
1026017566222834873,6.15371,-75.61092,Entire home/apt,Entire rental unit,27,61.94,Medellin
1482066481354181723,6.2418,-75.5594,Entire home/apt,Entire serviced apartment,3,40.32,Medellin
54201161,6.23565,-75.59841,Entire home/apt,Entire loft,114,40.18,Medellin
997168528929593494,6.2322,-75.6091,Entire home/apt,Entire rental unit,44,32.74,Medellin
1049464780837512052,6.17545,-75.58989,Private room,Private room in guesthouse,71,47.9,Medellin
1107435216931004992,6.2574,-75.6023,Private room,Private room in home,35,34.32,Medellin
1367018612216648634,6.2447,-75.5836,Entire home/apt,Entire rental unit,11,40.63,Medellin
1620470784078210950,6.23166,-75.60478,Entire home/apt,Entire rental unit,1,40.84,Medellin
785636735704724430,6.2503,-75.5934,Private room,Room in hotel,91,42.26,Medellin
1625562706326370836,6.246,-75.5905,Entire home/apt,Entire rental unit,2,42.16,Medellin
1534047198384998915,6.24718,-75.5943,Entire home/apt,Entire rental unit,63,42.8,Medellin
1406014363469055813,6.240334262682779,-75.58395471739925,Entire home/apt,Entire rental unit,59,110.06,Medellin
1573601244102355544,6.2145,-75.5729,Entire home/apt,Entire rental unit,39,153.0,Medellin
37426717,6.25202,-75.58987,Entire home/apt,Entire rental unit,166,40.17,Medellin
1010124596579891967,6.2528,-75.5905,Entire home/apt,Entire serviced apartment,56,50.2,Medellin
1227775986136311663,6.2602,-75.59391,Entire home/apt,Entire rental unit,47,42.6,Medellin
52722597,6.20402,-75.55797,Entire home/apt,Entire rental unit,44,78.2,Medellin
1054388409350604994,6.171,-75.5917,Entire home/apt,Entire loft,44,48.94,Medellin
1367002923445072120,6.2115,-75.5724,Entire home/apt,Entire rental unit,75,40.54,Medellin
1155212342968265574,6.23019,-75.6092,Entire home/apt,Entire rental unit,49,91.0,Medellin
52151809,6.20997,-75.57253,Private room,Private room in hostel,46,45.33,Medellin
1216793550903567146,6.2306,-75.60377,Entire home/apt,Entire rental unit,70,50.12,Medellin
1239854729590053587,6.2417,-75.5928,Entire home/apt,Entire rental unit,32,50.8,Medellin
1499457007925392399,6.2288276141240235,-75.56043039830563,Entire home/apt,Entire serviced apartment,17,50.93,Medellin
1392664420267961718,6.2401,-75.5936,Entire home/apt,Entire rental unit,28,42.62,Medellin
